,device_id,repeat
919,bnfz6-v477t-2l61t-el5na-z0eu3,1
920,pjz3y-04ief-itn9b-r0h11-g3sau,1
921,diknb-mzi85-mznjz-mfa3r-riwaa,1
922,95dpb-mz1ra-pdfup-snl2j-11a6z,1
923,6plpa-wugje-e7dem-omkn8-7fx8j,1
924,q6bkw-6lpib-h02fk-jo7pr-0u3dm,1
925,1lgcr-g41vo-902hc-es3md-19dcq,1
926,jinfe-zwo4z-j4nqw-jo68d-1zwg5,1
927,zmj4t-4hb9b-h7ti6-jbo6h-uwov2,1
928,vpvr2-xoba9-se3b5-o8jhd-lncxb,1
929,vwe3d-dioqj-ur33x-47z3f-3xneu,1
930,9pvt2-bj0jl-qg0uj-iohma-m1bne,1
931,4oz0r-52567-kitz5-0vjmy-fc2zx,1
932,1dpdi-o78o6-gw1tu-xfsrz-ynw9i,1
933,y2dxr-9zr5c-t0vhw-2cyim-fcyq6,1
934,jnb1g-eipws-lwkci-qx5r7-54d2x,1
935,465mw-vvn2u-o7saq-v6egu-pg802,1
936,jw89h-pds1o-n0smb-gakhf-nosox,1
937,ca19d-ysst6-z9h0a-olzkr-r1oqb,1
938,uezxz-4tuhh-yhbh0-vehkk-8wiv2,1
939,j29bo-efc7a-mgwi8-044hi-w4yck,1
940,4sfjf-kejsb-x4941-yh35h-p26ew,1
941,ocy7j-w3149-mcftm-68h85-6nh21,1
942,nxj08-ev4lq-vyoz0-q8uie-f9gf1,1
943,wcjy8-gtege-8evlp-4rneq-cfabh,1
944,gniub-ytcci-e1xuk-125yp-4aw43,1
945,pv6ny-j8g3r-pnqs7-zjbal-q26i2,1
946,g539o-hswy3-893y2-rom8t-jsw5o,1
947,t5pyk-3jlww-a8m2k-ftvt9-lvn11,1
948,1e8y5-folyc-84zom-ybp79-e32d3,1
949,iivke-j3gbk-g399w-gzjas-l5pqz,1
950,78ycg-rervk-l15v0-m71eq-aktaf,1
951,58a9n-gdnmf-et55n-czj92-pw4el,1
952,psuiq-ctsc4-tgqbq-niz2z-xcr55,1
953,90a5l-hv6hl-qwxou-egfib-1yq0l,1
954,ae35l-a4kl7-aiuu4-3pa3x-cxuzz,1
955,nxwh1-k2qjt-lhbgx-pxwws-jeorp,1
956,eg1q5-s2hit-joeo1-ubh4r-qiidi,1
957,v032h-tbxjn-4x6f1-85eq6-3s1zc,1
958,tcn53-zr4yt-07kcr-byfbg-r2shc,1
959,0e5cm-31o6w-n5271-l9wf0-a2xe2,1
960,irjqi-ibtge-itm42-3wrh5-42em8,1
961,jsxsx-8islc-n0d7a-t0xor-unrep,1
962,liopm-byvpn-x75dv-c8p4k-pj1g5,1
963,6kdlx-rboyn-a7jpu-3re4h-acj9l,1
964,jirwy-3du04-vxmkh-m9l9q-9pa9x,1
965,jii5s-wwbju-ofz5h-hnmyq-6t55q,1
966,714re-jybbt-lsg7i-7vukq-ezhfa,1
967,3fki8-41839-ca67l-x8ldx-drcc0,1
968,xlacq-k2hmp-0g290-ryx0z-z8l89,1
969,d9mck-ygowb-w1m0b-5qpov-60032,1
970,bvv2u-fmtwj-cxhiy-2o0l1-5evry,1
971,ezg6f-iuiiw-x5vh4-lb0ao-3wyid,1
972,j80qp-u9m9l-k9gu9-ym05s-kpywi,1
973,t8bpi-cal3o-164ix-p6r69-dqj23,1
974,xpp38-tzawn-2ovy5-c3p0k-gp47p,1
975,q7flr-v7pn2-4uqws-hyaih-keuh9,1
976,bji7j-0mii6-48r2c-onwna-m089h,1
977,mu4gs-mfq8i-bnuk3-co33s-36jvs,1
978,7zmhm-1vj86-n66cb-t40hg-ew2e1,1
979,czb9p-fvrry-hl0be-33gu2-p92mr,1
980,xh7of-ob44e-3b9zc-0vjle-izknn,1
981,tqkcx-jibi0-xsqs8-gxgoy-gngsh,1
982,j3650-x3g65-jumgk-0oz22-58bca,1
983,2wvdg-n5mti-22krz-z9whg-8nmpv,1
984,oy2j0-3vn49-2hnww-1h0ab-kcbwt,1
985,366o3-yikf0-351wx-o9azf-i3t0b,1
986,3vvua-lox6k-c0zw8-fciwn-59du6,1
987,o8vxm-k3ftf-9oqbh-q2em6-2g60e,1
988,ixkn1-077th-9m6pz-8nq2v-dsyan,1
989,35gxf-u8q96-qr5g0-09zik-c1mbj,1
990,1k2wg-fnbwd-9qgtj-45o7w-nlizm,1
991,9byzr-osuar-g2sm2-z9b2a-14dsu,1
992,p076v-q45a4-15boh-6i085-7jogz,1
993,oriii-dayqm-zv1w1-5q8k6-1v77c,1
994,t3u39-gfryg-814ao-vuhwf-wlvpr,1
995,4ingk-4lx7s-js9o5-aakxa-fb7pd,1
996,olo9s-uio6g-zatov-jm9tm-723a1,1
997,bur7f-ljos5-prwx8-qhcw6-c3ly3,1
998,jvfm2-5g53u-3tr1o-nijd6-2gzht,1
999,f1pj0-zd1ix-93w1q-xe0bz-yfhhl,1
1000,k4r4j-ur08e-21e8i-m4mo8-fd7dg,1
1001,k51jd-3qkrj-8ixl7-igr2a-xhant,1
1002,7wpvz-0avw7-jajoa-mgkev-luw1k,1
1003,89o0u-z3obu-umuwv-extrf-m2ghc,1
1004,ee8vf-yo4kh-6wu1u-7mkwm-9h4lz,1
1005,ijslp-mc31d-rd48k-ml3t5-b0p60,1
1006,kc1hp-ay37s-novuv-hkp8t-c21fb,1
1007,4ikpm-hkudl-7d226-6u6xu-metmu,1
1008,437we-x4qfi-klaay-5ca24-8npl9,1
1009,aepse-bgm5q-hrzua-fi7ov-1y385,1
1010,g7p8e-nlwir-3n5ng-k54li-h04s8,1
1011,jeeir-mrbc9-okwo6-egq8r-jipnq,1
1012,o5kol-x8q3y-a8h9p-yjbbc-bhqo2,1
1013,7tajb-q3uqn-0o42z-s45r0-2b4g8,1
1014,6phn4-q8y7o-pgdgl-i3o6b-cdsrg,1
1015,cquu7-a6vme-jd6hc-2jivu-k1ks6,1
1016,lp6dk-q6dqw-quj7h-5a23d-2pp95,1
1017,b7ybp-6g0t9-b5m6m-zu6z7-wmv8v,1
1018,xothz-osgk1-i1h7l-3cbce-kmzzp,1
1019,v7qys-620i0-a1n22-dpcst-uf0m7,1
1020,frwbe-kp2fj-8aqfp-y5nty-kkof0,1
1021,i0fv2-17zsy-1nr5g-utjwr-zidvl,1
1022,2rb8c-pc171-u0r8e-jy2nk-chet5,1
1023,yz4y9-8vfop-qk816-brl2r-qktwd,1
1024,jxxdh-helwn-awlm5-quwra-a0lm9,1
1025,9i9fw-mt9h7-dr92r-iguuo-rr97s,1
1026,t8g7w-dzfwr-lwkz3-m584j-duf6v,1
1027,61x7j-aaq4h-huz1g-30tbz-zy1sh,1
1028,rx9lp-6qeh7-hht5n-z9orz-qak31,1
1029,l95z9-whgff-jbar0-j7x4h-sav5o,1
1030,a0k4g-hlw5k-qzgrd-z07nt-2d2m1,1
1031,onusr-1xyun-1vkew-ha1om-oq61h,1
1032,6b07w-3gnbg-wsghx-6ii0k-e0ai8,1
1033,hxbxo-dxv3r-htany-4vttp-v88ja,1
1034,lev4k-jod5g-jffnf-7krlc-zd6gh,1
1035,pspn0-ikpif-zrkde-5j5p2-fm2eg,1
1036,4l5wb-z6yqz-m4rdw-n6g8r-scfs2,1
1037,2tlr5-el76r-47muj-t3c5o-o3v5i,1
1038,fly3u-o6zms-xcw1o-fjzmu-cwvgb,1
1039,9h38g-6uy72-qtayd-cf8b1-s97nh,1
1040,5k4wq-fem5l-aerzt-jkajb-ex1w7,1
1041,22ffa-i5yo8-7zvmf-00cb5-yt5fp,1
1042,sogjd-9v2we-riwef-57pa6-vmxzx,1
1043,d2026-xdfcc-g3euq-tn952-i8p0t,1
1044,9smrs-dl2nu-jaot9-m448s-2nv4q,1
1045,aj1j3-ml914-ddqb5-52lvb-nidlf,1
1046,t9bs5-127ed-y6frj-jmz6b-q2b1c,1
1047,gn4w5-wakmf-1wm5s-yrdwn-nxt7h,1
1048,fuoct-h1ghi-84vxp-q7e31-13xnc,1
1049,zwb2s-0gt4f-94c1o-bvbra-4c3f4,1
1050,qwcvg-oe6lm-1f1qp-vh50q-k11vv,1
1051,1deaz-aemsm-8568l-krzj3-78m02,1
1052,on375-cr1lz-sdpo4-35qe7-fkj8q,1
1053,4f1v3-wk3re-x0k46-j2814-9chxv,1
1054,q44se-i9uza-pu487-rf34s-2t7i8,1
1055,8g3ff-63n05-76gf7-3eobe-5knvj,1
1056,8omwz-mzihs-iw9p3-oirk9-x0h7e,1
1057,18f0c-xisd6-zib3y-3x6og-z4cay,1
1058,w31y2-qw88e-rhi6z-qytd8-keosu,1
1059,4ptpb-hl1i8-o6jzy-rutrx-qbfo4,1
1060,llyyv-mgc4z-n2mzy-ewlrh-7oll0,1
1061,rx4vi-vtck0-p8pa1-hyhqa-0xuc6,1
1062,vt4mc-916cy-sz6yl-ty3s5-4lqky,1
1063,w0212-ngzvi-7zote-ty24k-zwm50,1
1064,nod3k-bn5mg-v48e9-h3rpg-pns05,1
1065,epiuo-o80me-6pgl7-o9n2a-1enwn,1
1066,6bdj8-9slv4-9kigx-mugv7-227pz,1
1067,7qwei-mub4c-rsrri-2am80-sj4yf,1
1068,v2nbi-zdsmk-83m6p-v1x4n-ei18a,1
1069,62pfj-ci3mv-5yf1z-lhori-o1dpe,1
1070,uhpm1-ti01a-muvg6-94577-aruo4,1
1071,9pbtx-moeff-ilsbx-gy2h5-d42ji,1
1072,qwc0i-7dc29-wsoyk-lm486-2tvwl,1
1073,fiyml-94yta-0qm7t-qxx5w-tqwsg,1
1074,sijb1-g43f1-xnbgj-0t8m6-a44pa,1
1075,jtbez-585tv-oaltg-xaos9-wyxhx,1
1076,nubeo-3l1z2-ahfg9-toaaa-7esft,1
1077,bnc9o-8ygxi-rj0fl-a5gjo-iq7ob,1
1078,1jmyw-m6bgr-qweuq-wrefg-axjzl,1
1079,bj7ta-5jy9a-sbuon-9bhdp-03pac,1
1080,ts6ro-vn9nw-psjzj-9avkl-azjir,1
1081,9oilv-38xws-kgm3x-773hx-bm65i,1
1082,r38yy-9to8q-8z5qz-qxuve-htk6o,1
1083,3ryg6-dag1i-6f3k2-sw5t1-3uq0h,1
1084,m9n50-riz6q-zjwdt-9o4qy-8s0sk,1
1085,spm0i-uptiq-ijs4c-p2rpn-octzq,1
1086,0ahbq-8klwc-gg2y7-wbh41-kh9m6,1
1087,r5ns6-v4irz-ih5n0-ul69z-cl8b3,1
1088,w09uj-0zbcu-luqb2-kpzfj-u7xss,1
1089,65mwm-n4yx5-22820-b9xab-2f9rc,1
1090,ew1a5-nb5kh-bfj78-lin0e-lpgq3,1
1091,hjtby-zdj9x-f2zrl-47mxn-4f41z,1
1092,trmzg-vcidg-ekw4p-iti5y-6euaw,1
1093,gb5ey-0s092-lhliq-n6s4p-qgu77,1
1094,mdmy0-tqqdd-4iwvd-2ch96-zmyn2,1
1095,vq9nm-p53xf-op9gn-gas8f-e8ygf,1
1096,o4q1s-5omos-p54rk-budlt-s0f74,1
1097,qicqh-by8ek-5sfwv-tui2t-vyqdo,1
1098,cdupf-ry95v-hxy57-d8oi8-vqfgu,1
1099,3grle-xahnv-8ehgg-ltyvx-o8x18,1
1100,w5sdu-s46k7-96rfv-hfsxt-r350j,1
1101,jn0w7-qs3zl-u746r-s57ic-vyg40,1
1102,q6sat-sumhq-gg3x3-2nsqg-txmvk,1
